tarih,istasyon_adi,gunluk_yolcu,nem,maksimum_sicaklik,minimum_sicaklik,ruzgar_hizi,ay,gun,donem
2024-10-06,Karaköy,2704,70.0,26.0,22.0,20.0,10,6,Okul
2024-10-06,Karaköy,2717,70.0,26.0,22.0,20.0,10,6,Okul
2024-10-07,Karaköy,2703,63.0,28.0,23.0,15.0,10,7,Okul
2024-10-07,Karaköy,2684,63.0,28.0,23.0,15.0,10,7,Okul
2024-10-08,Karaköy,2650,59.0,30.0,23.0,20.0,10,8,Okul
2024-10-08,Karaköy,2663,59.0,30.0,23.0,20.0,10,8,Okul
2024-10-09,Karaköy,2638,59.0,30.0,23.0,20.0,10,9,Okul
2024-10-09,Karaköy,2682,59.0,30.0,23.0,20.0,10,9,Okul
2024-10-10,Karaköy,2718,59.0,30.0,23.0,20.0,10,10,Okul
2024-10-10,Karaköy,2689,59.0,30.0,23.0,20.0,10,10,Okul
2024-10-11,Karaköy,2715,59.0,30.0,23.0,20.0,10,11,Okul
2024-10-11,Karaköy,2670,59.0,30.0,23.0,20.0,10,11,Okul
2024-10-12,Karaköy,2684,59.0,30.0,23.0,20.0,10,12,Okul
2024-10-12,Karaköy,2706,59.0,30.0,23.0,20.0,10,12,Okul
2024-10-13,Karaköy,2709,59.0,30.0,23.0,20.0,10,13,Okul
2024-10-13,Karaköy,2633,59.0,30.0,23.0,20.0,10,13,Okul
2024-10-14,Karaköy,2659,59.0,30.0,23.0,20.0,10,14,Okul
2024-10-14,Karaköy,2659,59.0,30.0,23.0,20.0,10,14,Okul
2024-10-15,Karaköy,2662,59.0,30.0,23.0,20.0,10,15,Okul
2024-10-15,Karaköy,2702,59.0,30.0,23.0,20.0,10,15,Okul
2024-10-16,Karaköy,2698,59.0,30.0,23.0,20.0,10,16,Okul
2024-10-16,Karaköy,2662,59.0,30.0,23.0,20.0,10,16,Okul
2024-10-17,Karaköy,2679,59.0,30.0,23.0,20.0,10,17,Okul
2024-10-17,Karaköy,2634,59.0,30.0,23.0,20.0,10,17,Okul
2024-10-18,Karaköy,2722,59.0,30.0,23.0,20.0,10,18,Okul
2024-10-18,Karaköy,2698,59.0,30.0,23.0,20.0,10,18,Okul
2024-10-19,Karaköy,2655,59.0,30.0,23.0,20.0,10,19,Okul
2024-10-19,Karaköy,2647,59.0,30.0,23.0,20.0,10,19,Okul
2024-10-20,Karaköy,2687,59.0,30.0,23.0,20.0,10,20,Okul
2024-10-20,Karaköy,2658,59.0,30.0,23.0,20.0,10,20,Okul
2024-10-21,Karaköy,2711,59.0,30.0,23.0,20.0,10,21,Okul
2024-10-21,Karaköy,2692,59.0,30.0,23.0,20.0,10,21,Okul
2024-10-22,Karaköy,2693,59.0,30.0,23.0,20.0,10,22,Okul
2024-10-22,Karaköy,2660,59.0,30.0,23.0,20.0,10,22,Okul
2024-10-23,Karaköy,2674,59.0,30.0,23.0,20.0,10,23,Okul
2024-10-23,Karaköy,2715,59.0,30.0,23.0,20.0,10,23,Okul
2024-10-24,Karaköy,2677,59.0,30.0,23.0,20.0,10,24,Okul
2024-10-24,Karaköy,2723,59.0,30.0,23.0,20.0,10,24,Okul
2024-10-25,Karaköy,2665,59.0,30.0,23.0,20.0,10,25,Okul
2024-10-25,Karaköy,2687,59.0,30.0,23.0,20.0,10,25,Okul
2024-10-26,Karaköy,2637,59.0,30.0,23.0,20.0,10,26,Okul
2024-10-26,Karaköy,2650,59.0,30.0,23.0,20.0,10,26,Okul
2024-10-27,Karaköy,2635,59.0,30.0,23.0,20.0,10,27,Okul
2024-10-27,Karaköy,2626,59.0,30.0,23.0,20.0,10,27,Okul
2024-10-28,Karaköy,2706,59.0,30.0,23.0,20.0,10,28,Okul
2024-10-28,Karaköy,2627,59.0,30.0,23.0,20.0,10,28,Okul
2024-10-29,Karaköy,2672,59.0,30.0,23.0,20.0,10,29,Okul
2024-10-29,Karaköy,2706,59.0,30.0,23.0,20.0,10,29,Okul
2024-10-30,Karaköy,2663,59.0,30.0,23.0,20.0,10,30,Okul
2024-10-30,Karaköy,2700,59.0,30.0,23.0,20.0,10,30,Okul
2024-10-31,Karaköy,2643,59.0,30.0,23.0,20.0,10,31,Okul
2024-10-31,Karaköy,2708,59.0,30.0,23.0,20.0,10,31,Okul
2024-11-01,Karaköy,2281,84.0,11.0,9.0,26.0,11,1,Okul
2024-11-01,Karaköy,2279,84.0,11.0,9.0,26.0,11,1,Okul
2024-11-02,Karaköy,2278,64.0,14.0,9.0,15.0,11,2,Okul
2024-11-02,Karaköy,2299,64.0,14.0,9.0,15.0,11,2,Okul
2024-11-03,Karaköy,2322,62.0,18.0,14.0,15.0,11,3,Okul
2024-11-03,Karaköy,2295,62.0,18.0,14.0,15.0,11,3,Okul
2024-11-04,Karaköy,2358,77.0,16.0,12.0,20.0,11,4,Okul
2024-11-04,Karaköy,2309,77.0,16.0,12.0,20.0,11,4,Okul
2024-11-05,Karaköy,2366,70.0,20.0,15.0,11.0,11,5,Okul
2024-11-05,Karaköy,2284,70.0,20.0,15.0,11.0,11,5,Okul
2024-11-06,Karaköy,2288,68.0,28.0,22.0,10.0,11,6,Okul
2024-11-06,Karaköy,2372,68.0,28.0,22.0,10.0,11,6,Okul
2024-11-07,Karaköy,2335,71.0,22.0,18.0,24.0,11,7,Okul
2024-11-07,Karaköy,2327,71.0,22.0,18.0,24.0,11,7,Okul
2024-11-08,Karaköy,2321,63.0,28.0,23.0,26.0,11,8,Okul
2024-11-08,Karaköy,2321,63.0,28.0,23.0,26.0,11,8,Okul
2024-11-09,Karaköy,2294,63.0,28.0,23.0,26.0,11,9,Okul
2024-11-09,Karaköy,2345,63.0,28.0,23.0,26.0,11,9,Okul
2024-11-10,Karaköy,2348,63.0,28.0,23.0,26.0,11,10,Okul
2024-11-10,Karaköy,2347,63.0,28.0,23.0,26.0,11,10,Okul
2024-11-11,Karaköy,2365,63.0,28.0,23.0,26.0,11,11,Okul
2024-11-11,Karaköy,2309,63.0,28.0,23.0,26.0,11,11,Okul
2024-11-12,Karaköy,2318,63.0,28.0,23.0,26.0,11,12,Okul
2024-11-12,Karaköy,2287,63.0,28.0,23.0,26.0,11,12,Okul
2024-11-13,Karaköy,2295,63.0,28.0,23.0,26.0,11,13,Okul
2024-11-13,Karaköy,2362,63.0,28.0,23.0,26.0,11,13,Okul
2024-11-14,Karaköy,2347,63.0,28.0,23.0,26.0,11,14,Okul
2024-11-14,Karaköy,2310,63.0,28.0,23.0,26.0,11,14,Okul
2024-11-15,Karaköy,2341,63.0,28.0,23.0,26.0,11,15,Okul
2024-11-15,Karaköy,2335,63.0,28.0,23.0,26.0,11,15,Okul
2024-11-16,Karaköy,2302,63.0,28.0,23.0,26.0,11,16,Okul
2024-11-16,Karaköy,2338,63.0,28.0,23.0,26.0,11,16,Okul
2024-11-17,Karaköy,2368,63.0,28.0,23.0,26.0,11,17,Okul
2024-11-17,Karaköy,2314,63.0,28.0,23.0,26.0,11,17,Okul
2024-11-18,Karaköy,2355,63.0,28.0,23.0,26.0,11,18,Okul
2024-11-18,Karaköy,2354,63.0,28.0,23.0,26.0,11,18,Okul
2024-11-19,Karaköy,2334,63.0,28.0,23.0,26.0,11,19,Okul
2024-11-19,Karaköy,2331,63.0,28.0,23.0,26.0,11,19,Okul
2024-11-20,Karaköy,2360,63.0,28.0,23.0,26.0,11,20,Okul
2024-11-20,Karaköy,2301,63.0,28.0,23.0,26.0,11,20,Okul
2024-11-21,Karaköy,2322,63.0,28.0,23.0,26.0,11,21,Okul
2024-11-21,Karaköy,2302,63.0,28.0,23.0,26.0,11,21,Okul
2024-11-22,Karaköy,2332,63.0,28.0,23.0,26.0,11,22,Okul
2024-11-22,Karaköy,2362,63.0,28.0,23.0,26.0,11,22,Okul
2024-11-23,Karaköy,2293,63.0,28.0,23.0,26.0,11,23,Okul
2024-11-23,Karaköy,2356,63.0,28.0,23.0,26.0,11,23,Okul
2024-11-24,Karaköy,2294,63.0,28.0,23.0,26.0,11,24,Okul
2024-11-24,Karaköy,2344,63.0,28.0,23.0,26.0,11,24,Okul
2024-11-25,Karaköy,2331,63.0,28.0,23.0,26.0,11,25,Okul
2024-11-25,Karaköy,2337,63.0,28.0,23.0,26.0,11,25,Okul
2024-11-26,Karaköy,2349,63.0,28.0,23.0,26.0,11,26,Okul
2024-11-26,Karaköy,2317,63.0,28.0,23.0,26.0,11,26,Okul
2024-11-27,Karaköy,2367,63.0,28.0,23.0,26.0,11,27,Okul
2024-11-27,Karaköy,2352,63.0,28.0,23.0,26.0,11,27,Okul
2024-11-28,Karaköy,2374,63.0,28.0,23.0,26.0,11,28,Okul
2024-11-28,Karaköy,2364,63.0,28.0,23.0,26.0,11,28,Okul
2024-11-29,Karaköy,2370,63.0,28.0,23.0,26.0,11,29,Okul
2024-11-29,Karaköy,2341,63.0,28.0,23.0,26.0,11,29,Okul
2024-11-30,Karaköy,2278,63.0,28.0,23.0,26.0,11,30,Okul
2024-11-30,Karaköy,2293,63.0,28.0,23.0,26.0,11,30,Okul
2024-12-01,Karaköy,2288,82.0,6.0,5.0,25.0,12,1,Okul
2024-12-01,Karaköy,2258,82.0,6.0,5.0,25.0,12,1,Okul
2024-12-02,Karaköy,2314,73.0,14.0,11.0,26.0,12,2,Okul
2024-12-02,Karaköy,2286,73.0,14.0,11.0,26.0,12,2,Okul
2024-12-03,Karaköy,2303,76.0,15.0,8.0,26.0,12,3,Okul
2024-12-03,Karaköy,2280,76.0,15.0,8.0,26.0,12,3,Okul
2024-12-04,Karaköy,2255,69.0,17.0,13.0,20.0,12,4,Okul
2024-12-04,Karaköy,2297,69.0,17.0,13.0,20.0,12,4,Okul
2024-12-05,Karaköy,2230,62.0,22.0,16.0,9.0,12,5,Okul
2024-12-05,Karaköy,2285,62.0,22.0,16.0,9.0,12,5,Okul
2024-12-06,Karaköy,2228,70.0,28.0,22.0,8.0,12,6,Okul
2024-12-06,Karaköy,2228,70.0,28.0,22.0,8.0,12,6,Okul
2024-12-07,Karaköy,2234,50.0,26.0,21.0,6.0,12,7,Okul
2024-12-07,Karaköy,2260,50.0,26.0,21.0,6.0,12,7,Okul
2024-12-08,Karaköy,2296,55.0,29.0,24.0,30.0,12,8,Okul
2024-12-08,Karaköy,2305,55.0,29.0,24.0,30.0,12,8,Okul
2024-12-09,Karaköy,2273,55.0,29.0,24.0,30.0,12,9,Okul
2024-12-09,Karaköy,2244,55.0,29.0,24.0,30.0,12,9,Okul
2024-12-10,Karaköy,2279,55.0,29.0,24.0,30.0,12,10,Okul
2024-12-10,Karaköy,2314,55.0,29.0,24.0,30.0,12,10,Okul
2024-12-11,Karaköy,2275,55.0,29.0,24.0,30.0,12,11,Okul
2024-12-11,Karaköy,2300,55.0,29.0,24.0,30.0,12,11,Okul
2024-12-12,Karaköy,2229,55.0,29.0,24.0,30.0,12,12,Okul
2024-12-12,Karaköy,2317,55.0,29.0,24.0,30.0,12,12,Okul
2024-12-13,Karaköy,2314,55.0,29.0,24.0,30.0,12,13,Okul
2024-12-13,Karaköy,2223,55.0,29.0,24.0,30.0,12,13,Okul
2024-12-14,Karaköy,2246,55.0,29.0,24.0,30.0,12,14,Okul
2024-12-14,Karaköy,2246,55.0,29.0,24.0,30.0,12,14,Okul
2024-12-15,Karaköy,2230,55.0,29.0,24.0,30.0,12,15,Okul
2024-12-15,Karaköy,2297,55.0,29.0,24.0,30.0,12,15,Okul
2024-12-16,Karaköy,2257,55.0,29.0,24.0,30.0,12,16,Okul
2024-12-16,Karaköy,2267,55.0,29.0,24.0,30.0,12,16,Okul
2024-12-17,Karaköy,2251,55.0,29.0,24.0,30.0,12,17,Okul
2024-12-17,Karaköy,2285,55.0,29.0,24.0,30.0,12,17,Okul
2024-12-18,Karaköy,2226,55.0,29.0,24.0,30.0,12,18,Okul
2024-12-18,Karaköy,2318,55.0,29.0,24.0,30.0,12,18,Okul
2024-12-19,Karaköy,2242,55.0,29.0,24.0,30.0,12,19,Okul
2024-12-19,Karaköy,2318,55.0,29.0,24.0,30.0,12,19,Okul
2024-12-20,Karaköy,2270,55.0,29.0,24.0,30.0,12,20,Okul
2024-12-20,Karaköy,2265,55.0,29.0,24.0,30.0,12,20,Okul
2024-12-21,Karaköy,2243,55.0,29.0,24.0,30.0,12,21,Okul
2024-12-21,Karaköy,2233,55.0,29.0,24.0,30.0,12,21,Okul
2024-12-22,Karaköy,2235,55.0,29.0,24.0,30.0,12,22,Okul
2024-12-22,Karaköy,2242,55.0,29.0,24.0,30.0,12,22,Okul
2024-12-23,Karaköy,2242,55.0,29.0,24.0,30.0,12,23,Okul
2024-12-23,Karaköy,2276,55.0,29.0,24.0,30.0,12,23,Okul
2024-12-24,Karaköy,2305,55.0,29.0,24.0,30.0,12,24,Okul
2024-12-24,Karaköy,2251,55.0,29.0,24.0,30.0,12,24,Okul
2024-12-25,Karaköy,2249,55.0,29.0,24.0,30.0,12,25,Okul
2024-12-25,Karaköy,2281,55.0,29.0,24.0,30.0,12,25,Okul
2024-12-26,Karaköy,2228,55.0,29.0,24.0,30.0,12,26,Okul
2024-12-26,Karaköy,2289,55.0,29.0,24.0,30.0,12,26,Okul
2024-12-27,Karaköy,2281,55.0,29.0,24.0,30.0,12,27,Okul
2024-12-27,Karaköy,2267,55.0,29.0,24.0,30.0,12,27,Okul
2024-12-28,Karaköy,2311,55.0,29.0,24.0,30.0,12,28,Okul
2024-12-28,Karaköy,2280,55.0,29.0,24.0,30.0,12,28,Okul
2024-12-29,Karaköy,2227,55.0,29.0,24.0,30.0,12,29,Okul
2024-12-29,Karaköy,2292,55.0,29.0,24.0,30.0,12,29,Okul
2024-12-30,Karaköy,2254,55.0,29.0,24.0,30.0,12,30,Okul
2024-12-30,Karaköy,2301,55.0,29.0,24.0,30.0,12,30,Okul
2024-12-31,Karaköy,2267,55.0,29.0,24.0,30.0,12,31,Okul
2024-12-31,Karaköy,2252,55.0,29.0,24.0,30.0,12,31,Okul
2024-01-01,Kartal,1323,67.0,9.0,7.0,31.0,1,1,Okul
2024-01-02,Kartal,1393,68.0,12.0,10.0,25.0,1,2,Okul
2024-01-03,Kartal,1385,68.0,14.0,9.0,27.0,1,3,Okul
2024-01-04,Kartal,1316,69.0,13.0,9.0,17.0,1,4,Okul
2024-01-05,Kartal,1315,60.0,20.0,16.0,19.0,1,5,Okul
2024-01-06,Kartal,1311,74.0,24.0,20.0,16.0,1,6,Okul
2024-01-07,Kartal,1382,49.0,28.0,22.0,18.0,1,7,Okul
2024-01-08,Kartal,1350,58.0,31.0,25.0,16.0,1,8,Okul
2024-01-09,Kartal,1337,66.0,27.0,22.0,21.0,1,9,Okul
2024-01-10,Kartal,1359,66.0,27.0,22.0,21.0,1,10,Okul
2024-01-11,Kartal,1306,66.0,27.0,22.0,21.0,1,11,Okul
2024-01-12,Kartal,1331,66.0,27.0,22.0,21.0,1,12,Okul
2024-01-13,Kartal,1339,73.0,5.0,4.0,17.0,1,13,Okul
2024-01-14,Kartal,1335,73.0,9.0,6.0,18.0,1,14,Okul
2024-01-15,Kartal,1359,75.0,7.0,4.0,27.0,1,15,Tatil
2024-01-16,Kartal,1311,61.0,6.0,3.0,22.0,1,16,Tatil
2024-01-17,Kartal,1378,67.0,10.0,7.0,16.0,1,17,Tatil
2024-01-18,Kartal,1317,65.0,12.0,9.0,16.0,1,18,Tatil
2024-01-19,Kartal,1395,75.0,13.0,10.0,14.0,1,19,Tatil
2024-01-20,Kartal,1324,70.0,13.0,10.0,11.0,1,20,Tatil
2024-01-21,Kartal,1382,77.0,10.0,8.0,15.0,1,21,Tatil
2024-01-22,Kartal,1342,79.0,10.0,7.0,17.0,1,22,Tatil
2024-01-23,Kartal,1343,73.0,13.0,10.0,16.0,1,23,Tatil
2024-01-24,Kartal,1363,66.0,14.0,11.0,22.0,1,24,Tatil
2024-01-25,Kartal,1359,68.0,14.0,10.0,19.0,1,25,Tatil
2024-01-26,Kartal,1398,67.0,14.0,11.0,13.0,1,26,Tatil
2024-01-27,Kartal,1337,82.0,8.0,7.0,15.0,1,27,Tatil
2024-01-28,Kartal,1353,77.0,13.0,9.0,10.0,1,28,Tatil
2024-01-29,Kartal,1392,66.0,15.0,12.0,17.0,1,29,Tatil
2024-01-30,Kartal,1327,63.0,14.0,11.0,11.0,1,30,Tatil
2024-01-31,Kartal,1355,68.0,14.0,11.0,23.0,1,31,Tatil
2024-02-01,Kartal,1758,75.0,8.0,7.0,13.0,2,1,Tatil
2024-02-02,Kartal,1733,67.0,15.0,11.0,14.0,2,2,Tatil
2024-02-03,Kartal,1776,79.0,12.0,8.0,17.0,2,3,Okul
2024-02-04,Kartal,1767,74.0,13.0,10.0,21.0,2,4,Okul
2024-02-05,Kartal,1791,68.0,18.0,15.0,13.0,2,5,Okul
2024-02-06,Kartal,1759,71.0,27.0,20.0,8.0,2,6,Okul
2024-02-07,Kartal,1736,58.0,28.0,22.0,20.0,2,7,Okul
2024-02-08,Kartal,1725,62.0,29.0,25.0,16.0,2,8,Okul
2024-02-09,Kartal,1698,66.0,27.0,22.0,23.0,2,9,Okul
2024-02-10,Kartal,1785,66.0,27.0,22.0,23.0,2,10,Okul
2024-02-11,Kartal,1783,66.0,27.0,22.0,23.0,2,11,Okul
2024-02-12,Kartal,1784,66.0,27.0,22.0,23.0,2,12,Okul
2024-02-13,Kartal,1773,79.0,8.0,8.0,34.0,2,13,Okul
2024-02-14,Kartal,1751,68.0,8.0,7.0,34.0,2,14,Okul
2024-02-15,Kartal,1695,70.0,8.0,7.0,32.0,2,15,Okul
2024-02-16,Kartal,1751,69.0,8.0,7.0,28.0,2,16,Okul
2024-02-17,Kartal,1756,66.0,10.0,6.0,14.0,2,17,Okul
2024-02-18,Kartal,1762,68.0,14.0,9.0,6.0,2,18,Okul
2024-02-19,Kartal,1710,71.0,15.0,10.0,14.0,2,19,Okul
2024-02-20,Kartal,1771,70.0,14.0,12.0,8.0,2,20,Okul
2024-02-21,Kartal,1753,70.0,13.0,9.0,13.0,2,21,Okul
2024-02-22,Kartal,1771,67.0,12.0,9.0,8.0,2,22,Okul
2024-02-23,Kartal,1738,81.0,7.0,-5.0,36.0,2,23,Okul
2024-02-24,Kartal,1774,82.0,5.0,-5.0,36.0,2,24,Okul
2024-02-25,Kartal,1730,80.0,9.0,6.0,33.0,2,25,Okul
2024-02-26,Kartal,1758,68.0,9.0,6.0,17.0,2,26,Okul
2024-02-27,Kartal,1784,69.0,7.0,4.0,26.0,2,27,Okul
2024-02-28,Kartal,1698,64.0,9.0,1.0,22.0,2,28,Okul
2024-02-29,Kartal,1773,64.0,9.0,1.0,22.0,2,29,Okul
2024-03-01,Kartal,1738,74.0,8.0,6.0,26.0,3,1,Okul
2024-03-02,Kartal,1696,60.0,17.0,12.0,10.0,3,2,Okul
2024-03-03,Kartal,1724,63.0,9.0,6.0,24.0,3,3,Okul
2024-03-04,Kartal,1691,69.0,11.0,9.0,23.0,3,4,Okul
2024-03-05,Kartal,1675,64.0,21.0,15.0,10.0,3,5,Okul
2024-03-06,Kartal,1746,61.0,27.0,22.0,10.0,3,6,Okul
2024-03-07,Kartal,1744,61.0,31.0,24.0,15.0,3,7,Okul
2024-03-08,Kartal,1650,56.0,33.0,26.0,8.0,3,8,Okul
2024-03-09,Kartal,1654,56.0,33.0,26.0,8.0,3,9,Okul
2024-03-10,Kartal,1649,56.0,33.0,26.0,8.0,3,10,Okul
2024-03-11,Kartal,1730,56.0,33.0,26.0,8.0,3,11,Okul
2024-03-12,Kartal,1704,56.0,33.0,26.0,8.0,3,12,Okul
2024-03-13,Kartal,1674,78.0,8.0,7.0,37.0,3,13,Okul
2024-03-14,Kartal,1675,69.0,11.0,7.0,17.0,3,14,Okul
2024-03-15,Kartal,1682,72.0,10.0,8.0,11.0,3,15,Okul
2024-03-16,Kartal,1688,65.0,13.0,5.0,15.0,3,16,Okul
2024-03-17,Kartal,1683,65.0,17.0,12.0,13.0,3,17,Okul
2024-03-18,Kartal,1744,60.0,23.0,14.0,7.0,3,18,Okul
2024-03-19,Kartal,1735,65.0,18.0,14.0,6.0,3,19,Okul
2024-03-20,Kartal,1740,68.0,14.0,11.0,19.0,3,20,Okul
2024-03-21,Kartal,1742,72.0,13.0,9.0,27.0,3,21,Okul
2024-03-22,Kartal,1682,57.0,13.0,9.0,21.0,3,22,Okul
2024-03-23,Kartal,1731,59.0,14.0,9.0,18.0,3,23,Okul
2024-03-24,Kartal,1684,51.0,11.0,7.0,20.0,3,24,Okul
2024-03-25,Kartal,1674,53.0,17.0,8.0,10.0,3,25,Okul
2024-03-26,Kartal,1737,52.0,17.0,11.0,11.0,3,26,Okul
2024-03-27,Kartal,1702,71.0,12.0,10.0,19.0,3,27,Okul
2024-03-28,Kartal,1655,59.0,10.0,7.0,29.0,3,28,Okul
2024-03-29,Kartal,1678,59.0,9.0,7.0,39.0,3,29,Okul
2024-03-30,Kartal,1722,59.0,10.0,8.0,42.0,3,30,Okul
2024-03-31,Kartal,1724,64.0,12.0,9.0,33.0,3,31,Okul
2024-04-01,Kartal,3030,76.0,5.0,5.0,32.0,4,1,Okul
2024-04-02,Kartal,3064,61.0,18.0,14.0,7.0,4,2,Okul
2024-04-03,Kartal,3106,53.0,13.0,6.0,8.0,4,3,Okul
2024-04-04,Kartal,3070,74.0,12.0,8.0,20.0,4,4,Okul
2024-04-05,Kartal,3113,55.0,22.0,17.0,12.0,4,5,Okul
2024-04-06,Kartal,3079,59.0,25.0,21.0,10.0,4,6,Okul
2024-04-07,Kartal,3029,62.0,30.0,24.0,22.0,4,7,Okul
2024-04-08,Kartal,3034,62.0,26.0,23.0,18.0,4,8,Okul
2024-04-09,Kartal,3085,62.0,26.0,23.0,18.0,4,9,Okul
2024-04-10,Kartal,3059,62.0,26.0,23.0,18.0,4,10,Okul
2024-04-11,Kartal,3080,62.0,26.0,23.0,18.0,4,11,Okul
2024-04-12,Kartal,3019,62.0,26.0,23.0,18.0,4,12,Okul
2024-04-13,Kartal,3028,73.0,18.0,13.0,7.0,4,13,Okul
2024-04-14,Kartal,3110,82.0,15.0,11.0,15.0,4,14,Okul
2024-04-15,Kartal,3070,78.0,12.0,9.0,18.0,4,15,Okul
2024-04-16,Kartal,3032,62.0,12.0,9.0,17.0,4,16,Okul
2024-04-17,Kartal,3097,58.0,16.0,10.0,8.0,4,17,Okul
2024-04-18,Kartal,3023,74.0,13.0,10.0,19.0,4,18,Okul
2024-04-19,Kartal,3071,62.0,12.0,9.0,19.0,4,19,Okul
2024-04-20,Kartal,3091,56.0,11.0,9.0,20.0,4,20,Okul
2024-04-21,Kartal,3079,51.0,13.0,9.0,13.0,4,21,Okul
2024-04-22,Kartal,3106,49.0,16.0,10.0,10.0,4,22,Okul
2024-04-23,Kartal,3062,53.0,16.0,8.0,16.0,4,23,Okul
2024-04-24,Kartal,3033,61.0,21.0,12.0,9.0,4,24,Okul
2024-04-25,Kartal,3057,64.0,20.0,14.0,10.0,4,25,Okul
2024-04-26,Kartal,3066,63.0,19.0,13.0,11.0,4,26,Okul
2024-04-27,Kartal,3057,58.0,21.0,14.0,5.0,4,27,Okul
2024-04-28,Kartal,3057,63.0,21.0,16.0,8.0,4,28,Okul
2024-04-29,Kartal,3038,66.0,22.0,17.0,7.0,4,29,Okul
2024-04-30,Kartal,3098,54.0,21.0,17.0,18.0,4,30,Okul
2024-05-01,Kartal,2301,80.0,6.0,5.0,28.0,5,1,Okul
2024-05-02,Kartal,2248,70.0,14.0,12.0,17.0,5,2,Okul
2024-05-03,Kartal,2271,55.0,14.0,9.0,16.0,5,3,Okul
2024-05-04,Kartal,2327,71.0,18.0,9.0,11.0,5,4,Okul
2024-05-05,Kartal,2302,58.0,23.0,17.0,12.0,5,5,Okul
2024-05-06,Kartal,2272,62.0,28.0,21.0,7.0,5,6,Okul
2024-05-07,Kartal,2333,65.0,29.0,23.0,17.0,5,7,Okul
2024-05-08,Kartal,2279,52.0,27.0,23.0,18.0,5,8,Okul
2024-05-09,Kartal,2262,52.0,27.0,23.0,18.0,5,9,Okul
2024-05-10,Kartal,2314,52.0,27.0,23.0,18.0,5,10,Okul
2024-05-11,Kartal,2259,52.0,27.0,23.0,18.0,5,11,Okul
2024-05-12,Kartal,2277,52.0,27.0,23.0,18.0,5,12,Okul
2024-05-13,Kartal,2285,63.0,21.0,15.0,23.0,5,13,Okul
2024-05-14,Kartal,2315,71.0,23.0,15.0,18.0,5,14,Okul
2024-05-15,Kartal,2331,71.0,24.0,17.0,9.0,5,15,Okul
2024-05-16,Kartal,2323,67.0,23.0,17.0,15.0,5,16,Okul
2024-05-17,Kartal,2339,77.0,19.0,14.0,16.0,5,17,Okul
2024-05-18,Kartal,2255,80.0,20.0,16.0,9.0,5,18,Okul
2024-05-19,Kartal,2329,67.0,24.0,18.0,12.0,5,19,Okul
2024-05-20,Kartal,2262,55.0,25.0,21.0,11.0,5,20,Okul
2024-05-21,Kartal,2321,60.0,25.0,19.0,9.0,5,21,Okul
2024-05-22,Kartal,2255,60.0,25.0,19.0,9.0,5,22,Okul
2024-05-23,Kartal,2268,57.0,25.0,20.0,8.0,5,23,Okul
2024-05-24,Kartal,2336,70.0,22.0,18.0,11.0,5,24,Okul
2024-05-25,Kartal,2297,72.0,21.0,16.0,13.0,5,25,Okul
2024-05-26,Kartal,2288,67.0,26.0,18.0,10.0,5,26,Okul
2024-05-27,Kartal,2245,59.0,26.0,17.0,14.0,5,27,Okul
2024-05-28,Kartal,2290,61.0,30.0,20.0,6.0,5,28,Okul
2024-05-29,Kartal,2270,57.0,28.0,23.0,11.0,5,29,Okul
2024-05-30,Kartal,2272,64.0,27.0,20.0,11.0,5,30,Okul
2024-05-31,Kartal,2263,60.0,30.0,23.0,7.0,5,31,Okul
2024-06-01,Kartal,3993,68.0,5.0,4.0,17.0,6,1,Okul
2024-06-02,Kartal,4013,81.0,12.0,11.0,23.0,6,2,Okul
2024-06-03,Kartal,3963,76.0,14.0,12.0,16.0,6,3,Okul
2024-06-04,Kartal,4023,75.0,15.0,10.0,19.0,6,4,Okul
2024-06-05,Kartal,3991,62.0,22.0,17.0,16.0,6,5,Okul
2024-06-06,Kartal,4004,62.0,28.0,23.0,6.0,6,6,Okul
2024-06-07,Kartal,4042,61.0,29.0,24.0,11.0,6,7,Okul
2024-06-08,Kartal,3987,51.0,27.0,23.0,20.0,6,8,Okul
2024-06-09,Kartal,3966,51.0,27.0,23.0,20.0,6,9,Okul
2024-06-10,Kartal,4022,51.0,27.0,23.0,20.0,6,10,Tatil
2024-06-11,Kartal,3951,51.0,27.0,23.0,20.0,6,11,Tatil
2024-06-12,Kartal,4037,51.0,27.0,23.0,20.0,6,12,Tatil
2024-06-13,Kartal,3992,64.0,30.0,24.0,8.0,6,13,Tatil
2024-06-14,Kartal,4027,63.0,28.0,23.0,14.0,6,14,Tatil
2024-06-15,Kartal,4013,67.0,28.0,23.0,12.0,6,15,Tatil
2024-06-16,Kartal,3949,68.0,28.0,23.0,17.0,6,16,Tatil
2024-06-17,Kartal,3975,63.0,30.0,23.0,18.0,6,17,Tatil
2024-06-18,Kartal,4029,66.0,29.0,23.0,18.0,6,18,Tatil
2024-06-19,Kartal,3954,62.0,28.0,24.0,18.0,6,19,Tatil
2024-06-20,Kartal,3985,58.0,29.0,24.0,11.0,6,20,Tatil
2024-06-21,Kartal,3961,61.0,29.0,24.0,11.0,6,21,Tatil
2024-06-22,Kartal,3989,66.0,30.0,24.0,13.0,6,22,Tatil
2024-06-23,Kartal,3967,62.0,32.0,24.0,7.0,6,23,Tatil
2024-06-24,Kartal,4009,47.0,31.0,26.0,14.0,6,24,Tatil
2024-06-25,Kartal,4005,70.0,29.0,24.0,24.0,6,25,Tatil
